engine_id,engine_name,source_file,source_section,category,target_customer,problem,offer,price_low,price_high,price_label,recurring_possible,speed_to_cash_days,startup_cost_nzd,human_effort,automation_potential,acquisition,execution_status,revenue,next_action,total_score,band,score_speed_to_cash,score_low_human_effort,score_recurring_revenue,score_gross_margin,score_observable_demand,score_automation_potential,score_scalability,merged_count,needs_client_data,physical_component
ME-0298,Payment Pattern Report,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L16247,analytics,B2B and service businesses,,Identify customers who consistently pay late or early.,299,2000,"$299–$2,000/project or recurring",False,7,0,very_low,5/5,,DISCOVERED,0,,63,BACKLOG,13,20,8,14,0,5,3,1,True,False
ME-0322,First-Contact Quality Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L1142,audit,sales/customer service teams,,Evaluate first replies against a defined quality framework.,149,999,$149–$999/project,False,3,0,low,4/5,,DISCOVERED,0,,63,BACKLOG,18,16,8,12,0,4,5,1,False,False
ME-0323,Customer Message Tone Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L1305,audit,businesses with multiple staff responding to customers,,"Identify cold, confusing or inconsistent communication patterns.",149,999,$149–$999/project,False,3,0,low,4/5,,DISCOVERED,0,,63,BACKLOG,18,16,8,12,0,4,5,1,False,False
ME-0326,Offer Consistency Checker,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L1794,audit,businesses with multiple channels,,"Check whether prices, inclusions and promises conflict across platforms.",149,999,$149–$999/project,False,3,0,low,4/5,,DISCOVERED,0,,63,BACKLOG,18,16,8,12,0,4,5,1,False,False
ME-0471,Out-of-Date Product Catalogue Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L14213,trigger_leads,wholesalers/manufacturers,,Find prospects with stale catalogues and create cleanup sample.,299,299,"**NZ$299–1,000**",False,1,0,medium,,,DISCOVERED,0,,63,BACKLOG,22,9,4,14,6,3,5,1,False,False
ME-0472,No Downloadable Catalogue Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L14422,trigger_leads,B2B product businesses,,Find prospects and create sample catalogue structure.,299,299,**NZ$299–999**,False,1,0,medium,,,DISCOVERED,0,,63,BACKLOG,22,9,4,14,6,3,5,1,False,False
ME-0108,Product Recommendation Matrix Builder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L15840,recommendation,product businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Map customer problems/use cases to appropriate products and alternatives.,299,1200,"$299–$1,200/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0109,Service Recommendation Matrix Builder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L16037,recommendation,trades and service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Map customer situations to appropriate services, upgrades and exclusions.",299,1200,"$299–$1,200/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0138,Opportunity Kill List,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L4532,strategy,busy businesses with too many initiatives,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Identify low-value projects consuming time and recommend stop/pause decisions.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0147,Warranty Claim Trend Analysis,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L6305,analytics,"installers, resellers and manufacturers","The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Analyse claim history for recurring product, installation or usage issues.",299,2000,"$299–$2,000/project or recurring reporting",False,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,15,16,8,7,10,5,1,1,True,True
ME-0149,Support Ticket Intelligence,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L6699,analytics,"SaaS, ecommerce and service businesses","The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Analyse tickets for recurring product/service issues and documentation gaps.,299,2000,"$299–$2,000/project or recurring reporting",False,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,15,16,8,7,10,5,1,2,True,True
ME-0157,Offer Simplification Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L8275,strategy,businesses with confusing service catalogues,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Reduce complex service menus into a few clear customer-facing offers.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0158,Bundle Builder,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L8472,strategy,multi-product/service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Create logical bundles from existing products/services.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0159,Good / Better / Best Pricing Builder,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L8669,strategy,service and product businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Create three-tier package architecture from supplied economics and value drivers.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0160,Add-On Generator,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L8866,strategy,service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Identify small logical high-margin add-ons tied to core services.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0161,Membership Model Designer,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L9063,strategy,recurring-service candidates,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Design maintenance/priority membership concepts around existing services.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0164,Recurring Revenue Conversion Plan,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L9654,strategy,small businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Build a plan to move more one-off revenue into recurring revenue.,299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0165,Customer Lifetime Value Improvement Plan,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L9851,strategy,businesses with repeat/upsell potential,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Identify repeat purchase, upsell, cross-sell and referral levers.",299,1500,"$299–$1,500/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0171,ROI Calculator Builder,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L11033,calculator,B2B/service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Create customer-facing ROI calculation logic from approved assumptions.,299,1500,"$299–$1,500 setup",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0172,Savings Calculator Builder,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L11230,calculator,"maintenance, efficiency and upgrade businesses","The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Create customer-facing estimated savings calculator from approved formulas.,299,1500,"$299–$1,500 setup",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,62,BACKLOG,20,12,8,7,10,4,1,1,False,True
ME-0259,Stock Reorder Suggestion Report,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L9890,inventory,retail/warehouse businesses,,Suggest reorder priorities from supplied sales and inventory data using approved thresholds.,299,1500,"$299–$1,500/month or project",True,7,None,low,5/5,,DISCOVERED,0,,62,BACKLOG,13,16,20,7,0,5,1,1,False,True
ME-0260,Dead Stock Finder,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L10053,inventory,retailers and wholesalers,,Identify products sitting unsold or underused for long periods.,299,1500,"$299–$1,500/month or project",True,7,None,low,5/5,,DISCOVERED,0,,62,BACKLOG,13,16,20,7,0,5,1,1,False,True
ME-0287,Daily Procurement Brief,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L14454,business_intelligence,procurement-heavy SMEs,,"Summarise what needs ordering, what is late and what requires approval.",299,1500,"$299–$1,500/month",True,7,None,low,5/5,,DISCOVERED,0,,62,BACKLOG,13,16,20,7,0,5,1,1,False,True
ME-0020,MONEY ENGINE 21 — CUSTOMER SERVICE KNOWLEDGE BASES,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2260,,- Service companies. - E-commerce. - Trades with office staff. - Growing small businesses. ---,,Convert scattered information into a searchable company handbook.,None,None,,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0025,MONEY ENGINE 26 — DOMAIN / BUSINESS OPPORTUNITY RESEARCH,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2412,,,,Research neglected digital or local opportunities.,None,None,,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0038,Sales Script Builder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L4044,,"Trades, service businesses, appointment setters, and owner-led sales teams.",,"Custom call, SMS, email, objection-handling, follow-up and closing scripts based on actual services.",None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,15,20,4,12,0,5,5,1,False,False
ME-0044,CRM Cleanup Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L4914,,Businesses with messy CRM/contact exports.,,"Clean, classify, deduplicate, tag and prioritise CRM records with a structured re-import plan.",None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,13,20,8,12,0,5,3,1,True,False
ME-0054,White-Label Industry Newsletter,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L6509,,"Agencies, associations, multi-client service providers.",,Create one underlying industry newsletter and customise intros/offers/branding for multiple clients.,None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,15,20,4,12,0,5,5,1,False,False
ME-0059,Referral Programme Builder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L7234,,Service businesses with happy customers but few referrals.,,"Design referral offer, messaging, staff process, tracking and follow-up system.",None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,15,20,4,12,0,5,5,1,False,False
ME-0067,Internal Training Material Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L8539,,"Businesses with manuals, videos or subject-matter knowledge.",,"Convert approved material into modules, notes, quizzes, flashcards and assessments.",None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,15,20,4,12,0,5,5,1,False,False
ME-0077,Inventory Catalogue Cleanup,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L10134,,"Retailers, wholesalers, manufacturers.",,Clean and standardise product spreadsheets for ecommerce/ERP import.,None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,13,20,8,12,0,5,3,1,True,False
ME-0088,Cancellation Prevention / Retention Campaigns,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L11729,,Subscription and recurring-service businesses.,,Segment at-risk customers using client-approved criteria and create retention/win-back campaigns.,None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,61,BACKLOG,15,20,4,12,0,5,5,1,False,False
ME-0341,Sales Account Research,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L5625,,B2B sales teams,,"One-page research brief before each sales call with likely needs, triggers and talking points.",20,20,**NZ$20–75/account**,False,3,None,low,5/5,,DISCOVERED,0,,61,BACKLOG,20,16,8,5,6,5,1,2,False,True
ME-0463,No-FAQ Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L12541,trigger_leads,FAQ/content providers,,Find prospects and create sample FAQ set.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0464,No-Case-Study Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L12750,trigger_leads,B2B/project businesses,,Find prospects and build sample case-study outline.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0465,No-Google-Posts Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L12959,trigger_leads,GBP/content providers,,Find prospects and create sample Google posts.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0467,Weak-Meta-Description Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L13377,trigger_leads,SEO providers,,Find prospects and produce sample metadata fixes.,99,99,**NZ$99–299**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0469,No-Location-Page Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L13795,trigger_leads,local SEO providers,,Find prospects and create one sample local-page outline.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0473,No Customer Guide Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L14631,trigger_leads,service/product businesses,,Find prospects and create guide outline/sample.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0474,No Newsletter Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L14840,trigger_leads,businesses with customer audiences,,Find prospects and create sample edition.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0481,Signwriter Referral Partnership,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L16303,white_label,signwriters and brand installers,,Create reciprocal referral/offering system.,199,199,**NZ$199–599 setup**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0483,Commercial Cleaner Referral Network,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L16721,white_label,commercial service businesses,,Build cross-referral network and lead-sharing structure.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0486,Personalised Loom Script Service,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L17348,sales_enablement,salespeople/agencies,,Research prospect and write 60-second personalised video script.,20,20,**NZ$20–75/script**,False,1,0,medium,,,DISCOVERED,0,,61,BACKLOG,22,9,4,12,6,3,5,1,False,False
ME-0014,MONEY ENGINE 15 — COMPETITOR INTELLIGENCE REPORTS,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2074,,,,"Sell useful, sourced competitive analysis.",None,None,,False,3,0,medium,,,DISCOVERED,0,,60,BACKLOG,18,14,8,12,0,3,5,1,False,False
ME-0015,MONEY ENGINE 16 — BUSINESS IDEA VALIDATION REPORT,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2111,,,,,None,None,,False,3,0,medium,,,DISCOVERED,0,,60,BACKLOG,18,14,8,12,0,3,5,1,False,False
ME-0027,MONEY ENGINE 28 — PAID INDUSTRY REPORTS,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2471,,,,,None,None,,False,3,0,medium,,,DISCOVERED,0,,60,BACKLOG,18,14,8,12,0,3,5,1,False,False
ME-0101,Alternative Supplier Finder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L14461,supplier_research,businesses facing unavailable or expensive supply,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Research substitute suppliers and compare capability, price evidence and risk.",199,1200,"$199–$1,200/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,60,BACKLOG,20,12,8,5,10,4,1,1,False,True
ME-0102,Product Substitution Research,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L14658,supplier_research,technical/product businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Compare potential substitutes by specification, availability, evidence and commercial fit.",199,1200,"$199–$1,200/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,60,BACKLOG,20,12,8,5,10,4,1,1,False,True
ME-0123,Email Thread Summarisation Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L1577,document_analysis,busy teams with long email threads,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Extract decisions, commitments, issues, owners and next actions from long threads.",99,799,$99–$799/project,False,7,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,60,BACKLOG,15,16,8,5,10,5,1,1,True,True
ME-0155,Checkout Friction Audit,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L7881,audit,ecommerce and booking businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Review checkout/enquiry flow and identify unnecessary friction.,149,999,$149–$999/project,False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,60,BACKLOG,20,12,8,5,10,4,1,1,False,True
ME-0156,Pricing Page Audit,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L8078,audit,SaaS and service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Review plan/service pricing clarity and recommend clearer packaging.,149,999,$149–$999/project,False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,60,BACKLOG,20,12,8,5,10,4,1,1,False,True
ME-0188,Influencer / Creator Research Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L14382,research,brands and agencies,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Find niche creators and produce fit/brand-safety research briefs.,199,1200,"$199–$1,200/project",False,3,None,medium,4/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,60,BACKLOG,20,12,8,5,10,4,1,1,False,True
