file,line,old_name,new_name,exact_reference,classification,safe_to_change,compatibility_needed,action_taken,rollback
money-machine/mm_email_store.py,28,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),    if not has_database: raise ValueError('MoneyMachine DB backup required'),legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/outreach-drafts/BATCH-001/NZ-BATHROOM-001_Butterfield-Bathrooms_Draft.md,5,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"**Contact:** Website contact form — design@butterfield.co.nz (from MoneyMachine contacts table), phone on site",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/outreach-drafts/BATCH-001/NZ-CHCH-RENO-001_Christchurch-Renovations_Draft.md,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),**Flags:** Check MoneyMachine hold status before sending. Verify contact permission basis.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/proposals/BATCH-001/NZ-CHCH-RENO-001_Christchurch-Renovations_Offer.md,10,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),**Flags:** Check MoneyMachine hold status (legacy outreach reconciliation) before outreach,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/proposals/BATCH-001/NZ-CHCH-RENO-001_Christchurch-Renovations_Offer.md,68,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),**Prerequisites:** Verify Squarespace form capabilities. Check existing CRM or lead management. Verify hold status in MoneyMachine before outreach.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/roles/MONEY_MACHINE_AUDITOR.md,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Continuously improve MoneyMachine efficiency.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/roles/QUALITY_CONTROLLER.md,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Independently inspect important MoneyMachine output.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/roles/SYSTEM_DOCTOR.md,9,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Maintain and repair the Hermes/MoneyMachine execution environment.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/scripts/free_role_router.py,27,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"    headers = {""Accept"": ""application/json"", ""User-Agent"": ""MoneyMachine-role-router""}",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/scripts/money_machine_auditor.sh,4,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"MM=""$HOME/MoneyMachine""",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),# MoneyMachine Batch 001 — COMPLETION STATUS,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,45,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/reports/PREFLIGHT_REPORT.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,46,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/reports/BATCH_001_MASTER_REPORT.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,49,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/scoring.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,50,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/judge-review.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,51,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/proofing-report.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,52,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/demo-recommendation.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,55,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-HVAC-001_BA-Heat-Pumps.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,56,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-BATHROOM-001.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,57,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-CHCH-RENO-001.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,58,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-ELECTRICIAN-001.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,59,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-HVAC-002.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,60,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-HVAC-003.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,61,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-HVAC-004.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,62,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-HVAC-005.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,63,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-PLUMBER-001.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,64,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/data/batches/BATCH-001/leads/NZ-BUILDER-001.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,67,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/proposals/BATCH-001/NZ-HVAC-001_BA-Heat-Pumps_Offer.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,68,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/proposals/BATCH-001/NZ-BATHROOM-001_Butterfield-Bathrooms_Offer.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,69,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/proposals/BATCH-001/NZ-HVAC-004_AES_Auckland_Offer.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,70,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/proposals/BATCH-001/NZ-CHCH-RENO-001_Christchurch-Renovations_Offer.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,73,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/outreach-drafts/BATCH-001/NZ-HVAC-001_BA-Heat-Pumps_Draft.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,74,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/outreach-drafts/BATCH-001/NZ-BATHROOM-001_Butterfield-Bathrooms_Draft.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,75,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/outreach-drafts/BATCH-001/NZ-ELECTRICIAN-001_FIXED-Electrical_Draft.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,76,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/outputs/outreach-drafts/BATCH-001/NZ-CHCH-RENO-001_Christchurch-Renovations_Draft.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,79,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/logs/smoke-test-20260908-020117/smoke-output.txt,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/BATCH_001_COMPLETION.txt,82,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- ~/MoneyMachine/backups/20260908-015124/,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/tool-stack-audit.json,13,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"      ""path"": ""/Users/yabigdd/.local/bin/hermes"",",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/tool-stack-audit.json,34,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"      ""path"": ""/Users/yabigdd/.local/bin/node"",",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/tool-stack-audit.json,42,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"      ""path"": ""/Users/yabigdd/.local/bin/npm"",",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/tool-stack-audit.json,50,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"      ""path"": ""/Users/yabigdd/.local/bin/npx"",",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/tool-stack-audit.json,79,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"      ""path"": ""/Users/yabigdd/.local/bin/goose"",",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/state/tool-stack-audit.json,116,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"      ""path"": ""/Users/yabigdd/.local/bin/npm"",",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/test_acceptance.py,98,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),        self.skipTest('BLOCKED: legacy/global Hermes calls cannot be reconciled to MoneyMachine agent_runs. Separate test covers all new local model requests.'),compatibility-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
outputs/DAILY_OPERATOR_REPORT_2026-08-18.md,147,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),_All figures above are read from real files in `/Users/defaultaccount/HERMES_MONEY_ENGINE`. Any metric with no underlying data is,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
reports/daily-operator/index.html,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"<!doctype html><html lang=""en""><meta charset=""utf-8""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><title>MoneyMachine · Today</title><style>body{font:17px/1.6 system-ui;max-width:1000px;margin:32px auto;padding:20px;color:#16352c;background:#f4f7f5}li{margin:20px 0}pre{white-space:pre-wrap;background:white;padding:24px}h1{font-size:38px}</style><h1>MoneyMachine · Today</h1><p>Human decisions only. Nothing is sent. Model execution is paused.</p><p>Net received: NZ$0.0 · Verified sends: 0</p><ol><li><strong>Heat Force</strong> — Requalify Heat Force against its existing Tradify form; verify a specific unmet need before creating another offer</li><li><strong>Blizzard HVAC &amp; Electrical</strong> — Verify website and contact permission</li><li><strong>Trident Electrical &amp; Air Conditioning</strong> — Verify website and contact permission</li><li><strong>BA Heat Pumps</strong> — Verify website and contact permission</li><li><strong>AES</strong> — Verify website and contact permission</li><li><strong>Simpson Climate Control</strong> — Verify website and contact permission</li><li><strong>Kiwi Heat Pumps</strong> — Verify website and contact permission</li><li><strong>Imperial HVAC</strong> — Verify website and contact permission</li><li><strong>New Zealand Heat Pumps</strong> — Evidence recorded; score and prioritize</li><li><strong>Superior Renovations</strong> — Verify website and contact permission</li><li><strong>Evoke Renovations</strong> — Verify screen-reader exposure of offscreen template content before scoping a smaller offer</li><li><strong>Best Nest Building Co</strong> — Verify website and contact permission</li><li><strong>Modern Age Kitchens</strong> — Capture current website evidence; verify a commercial problem before offering work</li><li><strong>Kitchen Studio Christchurch</strong> — Capture current website evidence; verify a commercial problem before offering work</li><li><strong>Fendalton Construction</strong> — Capture current website evidence; verify a commercial problem before offering work</li></ol><h2>Records needing evidence</h2><pre>[",historical,False,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
